ID,TARGET,PREDICTION
56292,0,0.37085268
56299,0,0.37358654
56300,0,0.37105003
56302,0,0.37129146
56303,0,0.37085268
56305,0,0.37358654
56308,1,0.40118974
56309,0,0.37650663
56314,0,0.37358654
56316,1,0.37890944
56318,0,0.37085268
56323,0,0.37358654
56324,0,0.37394074
56326,0,0.4207587
56327,0,0.37108666
56328,0,0.37108666
56329,0,0.37085268
56330,0,0.37085268
56331,0,0.3712198
56333,0,0.37369698
56334,0,0.37454802
56339,0,0.3736181
56341,0,0.37085268
56342,0,0.3747126
56344,0,0.37085268
56345,0,0.37085268
56347,0,0.38107082
56348,0,0.37991512
56351,0,0.41963995
56352,0,0.37869257
56353,0,0.37443772
56355,0,0.37108666
56356,0,0.3737327
56358,0,0.37358654
56359,0,0.37085268
56360,0,0.38771605
56362,0,0.37085268
56365,1,0.43666247
56366,1,0.37394947
56367,0,0.41614044
56374,0,0.37358654
56375,0,0.37104204
56377,0,0.37085268
56380,0,0.37085268
56382,0,0.37350592
56385,0,0.37085268
56387,0,0.37129146
56388,0,0.37358654
56389,0,0.3826068
56393,0,0.374401
56394,0,0.37085268
56395,0,0.37806812
56397,0,0.4219202
56398,0,0.374907
56400,0,0.37680313
56403,0,0.37323868
56404,0,0.37085268
56409,0,0.3715089
56411,0,0.37518626
56412,0,0.37496138
56413,1,0.37358654
56414,0,0.37806812
56415,0,0.37105003
56416,0,0.3945157
56417,0,0.37085268
56418,0,0.37912607
56419,1,0.37666628
56423,0,0.37174815
56425,0,0.41418284
56427,0,0.37858635
56428,0,0.3736181
56431,0,0.39831644
56435,0,0.37390405
56437,0,0.37806812
56440,0,0.37522355
56444,0,0.37089726
56445,0,0.42117926
56446,0,0.39302045
56449,0,0.37508982
56451,1,0.3834668
56452,0,0.3790811
56457,0,0.37358654
56458,0,0.41594043
56459,1,0.41215423
56462,0,0.3758732
56463,0,0.37573704
56464,0,0.4083817
56467,0,0.37806565
56471,0,0.37869257
56472,0,0.39391893
56474,0,0.37358654
56475,0,0.37991512
56476,0,0.37085268
56478,0,0.37085268
56482,0,0.37085268
56483,0,0.37085268
56485,0,0.37297046
56488,0,0.37085268
56490,0,0.37473762
56494,0,0.37872946
56497,0,0.37085268
56500,0,0.37085268
56502,0,0.3949018
56505,0,0.37457138
56507,0,0.37309566
56508,0,0.37085268
56510,0,0.3755375
56511,0,0.3983711
56515,0,0.37108666
56516,0,0.3834668
56517,0,0.37305093
56519,0,0.37085268
56521,0,0.37108666
56522,0,0.41285244
56523,0,0.37085268
56524,0,0.4160044
56526,0,0.3753739
56528,0,0.39556566
56530,0,0.3753739
56533,0,0.3733808
56534,0,0.37105003
56535,0,0.37688565
56537,0,0.37350592
56539,1,0.3834668
56541,0,0.37350592
56543,0,0.37085268
56544,0,0.37309566
56545,1,0.4189086
56546,0,0.38086724
56547,0,0.37320495
56548,0,0.39456254
56549,0,0.3930889
56550,0,0.3747531
56552,0,0.37354264
56555,0,0.37431493
56558,0,0.37085268
56559,0,0.3739735
56560,0,0.4240026
56561,0,0.37305093
56562,0,0.37404633
56566,0,0.38305348
56567,0,0.37743294
56569,0,0.37085268
56570,0,0.37394947
56571,0,0.38076234
56573,0,0.38740283
56578,0,0.37085268
56580,0,0.37085268
56581,0,0.37309566
56585,0,0.37897173
56586,0,0.37085268
56590,0,0.37912607
56594,0,0.37508982
56596,0,0.37330672
56598,0,0.37350592
56599,0,0.37905353
56600,0,0.37085268
56601,0,0.37085268
56602,0,0.37984002
56605,0,0.37085268
56606,0,0.4106163
56608,0,0.37508982
56609,0,0.3714723
56610,0,0.37365258
56616,0,0.37085268
56620,0,0.37620804
56621,0,0.39691254
56626,0,0.37508982
56627,0,0.37389597
56628,0,0.3713281
56629,0,0.38375074
56633,0,0.37305093
56634,0,0.37085268
56635,0,0.37085268
56642,0,0.37752292
56643,0,0.37435624
56645,0,0.37085268
56649,0,0.37100542
56650,0,0.37927288
56655,0,0.4192735
56656,0,0.42325336
56659,0,0.37730554
56661,0,0.37358654
56664,0,0.37085268
56666,0,0.37341753
56667,0,0.37464452
56669,0,0.37869257
56670,0,0.3834668
56675,0,0.38333648
56676,0,0.37085268
56677,1,0.4207587
56678,0,0.3736181
56679,0,0.37897173
56680,0,0.3791215
56681,0,0.37108666
56684,1,0.42166764
56685,0,0.37358654
56686,0,0.37806812
56689,0,0.37085268
56694,0,0.37394947
56698,0,0.3759252
56699,0,0.37358654
56702,0,0.37309566
56703,0,0.37573704
56707,0,0.37309566
56709,0,0.37702832
56710,0,0.37836125
56713,0,0.3956773
56714,0,0.37085268
56715,0,0.37122616
56724,0,0.37573475
56725,0,0.3755769
56726,0,0.37984288
56729,0,0.37108666
56734,0,0.37687606
56735,0,0.37508982
56736,0,0.37305894
56740,0,0.37394947
56743,0,0.37394947
56744,0,0.37105003
56746,0,0.4034252
56747,0,0.37536728
56748,0,0.37085268
56749,0,0.37108666
56750,0,0.37085268
56753,0,0.3768139
56758,0,0.37731758
56759,0,0.3834668
56760,0,0.37419984
56763,0,0.37085268
56764,0,0.3799726
56765,0,0.37354264
56768,1,0.3715089
56771,0,0.38237026
56772,0,0.3739735
56776,0,0.37518296
56780,0,0.37358654
56781,0,0.37968707
56787,0,0.37085268
56788,0,0.3736181
56789,0,0.3753291
56790,0,0.37358654
56791,0,0.4236215
56792,0,0.37869257
56795,0,0.37387893
56797,0,0.38362265
56798,0,0.37105003
56802,0,0.37358654
56811,0,0.38208702
56813,0,0.37886173
56815,0,0.37394947
56817,0,0.37085268
56819,0,0.37418002
56820,1,0.38375074
56822,0,0.37365258
56823,0,0.37085268
56826,0,0.37353602
56827,0,0.42394975
56828,0,0.37085268
56831,0,0.3932414
56834,0,0.37309566
56836,0,0.38664827
56838,0,0.37916297
56840,0,0.37108666
56841,1,0.41800246
56842,0,0.37089726
56845,1,0.4234748
56846,0,0.37427622
56847,1,0.41157287
56848,0,0.37085268
56849,0,0.4214641
56852,0,0.40846366
56855,0,0.37105003
56857,0,0.37085268
56858,0,0.3711958
56859,0,0.41800246
56860,0,0.37680313
56864,0,0.37869257
56867,0,0.42582065
56870,0,0.37108666
56874,0,0.37394947
56875,0,0.37789565
56876,0,0.37354264
56877,0,0.4239193
56878,0,0.37358654
56880,0,0.37322912
56881,0,0.37806812
56882,1,0.4207587
56883,0,0.37100542
56884,0,0.37085268
56885,0,0.3790566
56888,0,0.4193195
56891,0,0.3777816
56892,0,0.3743672
56893,0,0.3713281
56894,0,0.37085268
56895,0,0.37378186
56896,0,0.37869257
56897,0,0.376603
56899,0,0.37680313
56905,0,0.37358654
56912,0,0.38375074
56916,0,0.38375074
56919,0,0.39001808
56921,0,0.3834668
56924,0,0.37358654
56926,0,0.37305093
56931,0,0.37443772
56936,0,0.37593323
56938,0,0.37869257
56941,0,0.42066404
56942,0,0.37301424
56946,0,0.37358654
56948,0,0.37466276
56950,0,0.37869257
56951,0,0.37616545
56952,0,0.37791094
56955,0,0.37358654
56956,0,0.37085268
56957,0,0.42211172
56959,0,0.37341753
56960,0,0.37085268
56962,0,0.4004673
56963,0,0.37085268
56966,0,0.37085268
56967,0,0.39544293
56970,0,0.37354264
56971,0,0.3714723
56973,0,0.37597004
56975,0,0.3834668
56976,0,0.37394947
56982,0,0.38333648
56985,0,0.3834668
56986,0,0.3715089
56987,0,0.40282753
56988,0,0.3751495
56990,0,0.37574774
56991,0,0.37869257
56993,0,0.3753555
56994,0,0.37309566
56997,0,0.37354264
56999,1,0.42141223
57000,0,0.3766143
57001,0,0.4046274
57002,0,0.37305093
57005,0,0.43745068
57013,0,0.37358654
57014,0,0.38065022
57016,0,0.37350592
57017,0,0.37085268
57019,0,0.37457103
57020,0,0.41432855
57021,0,0.3714723
57023,0,0.37394947
57025,0,0.3713281
57027,0,0.3714723
57028,0,0.37435624
57034,0,0.37305093
57041,0,0.37358654
57043,0,0.37404534
57046,0,0.37305894
57047,0,0.37105003
57050,0,0.3749512
57053,0,0.4083817
57054,0,0.37358654
57056,0,0.3790811
57060,0,0.3734899
57062,0,0.42252183
57063,0,0.37105003
57064,0,0.37612203
57065,0,0.37358654
57068,0,0.3788079
57069,0,0.37365258
57070,0,0.39823118
57072,0,0.37108666
57075,0,0.3774997
57078,0,0.37089726
57080,0,0.4061135
57081,0,0.37085268
57084,0,0.37780622
57085,0,0.37085268
57086,0,0.37435165
57087,0,0.37504506
57089,0,0.37085268
57090,0,0.4083817
57091,0,0.3826529
57092,0,0.3754833
57096,0,0.37085268
57098,0,0.37100542
57099,0,0.38871068
57102,0,0.3722152
57103,0,0.37085268
57104,0,0.37104204
57106,0,0.37390405
57112,0,0.37431625
57114,0,0.37316832
57115,0,0.37108666
57117,0,0.37504506
57118,0,0.3715089
57119,0,0.37108666
57121,0,0.37085268
57122,0,0.37394947
57124,0,0.3837137
57127,0,0.39552477
57128,0,0.40238416
57129,0,0.37442774
57131,0,0.37886173
57132,0,0.42325336
57136,0,0.37085268
57137,0,0.37435165
57138,0,0.37390405
57141,0,0.37128118
57142,0,0.37085268
57143,0,0.3740581
57144,0,0.37358654
57145,0,0.3774997
57147,0,0.37460425
57149,0,0.37309566
57150,0,0.3741072
57151,0,0.37358654
57155,0,0.39801583
57157,0,0.3953634
57158,0,0.37305093
57159,0,0.3753739
57160,0,0.37105003
57162,0,0.37753236
57168,0,0.37385926
57169,0,0.37085268
57170,0,0.37358654
57172,0,0.3715089
57173,0,0.37611336
57174,0,0.37858635
57175,0,0.37358654
57177,0,0.37085268
57179,0,0.37884143
57181,0,0.37108666
57187,0,0.38192865
57188,0,0.40165272
57189,0,0.37085268
57190,0,0.37435165
57191,0,0.3791215
57193,0,0.3714723
57197,0,0.43745068
57198,0,0.37085268
57199,0,0.37085268
57201,1,0.41264778
57202,0,0.37959692
57204,0,0.37389597
57207,0,0.37508982
57208,0,0.3750461
57213,0,0.37305894
57214,0,0.37358654
57215,0,0.37481838
57219,0,0.37687606
57220,0,0.37983018
57221,0,0.37379208
57224,0,0.37108666
57227,0,0.37358654
57228,0,0.37104204
57231,0,0.38384652
57232,0,0.42489454
57233,0,0.3790811
57234,0,0.37435165
57236,0,0.38375074
57238,0,0.37309566
57241,0,0.37085268
57244,0,0.376603
57249,0,0.38389775
57251,0,0.38389775
57252,0,0.37085268
57254,0,0.38342455
57257,0,0.3751495
57258,0,0.3758884
57260,0,0.37305093
57262,0,0.37085268
57263,0,0.37085268
57264,0,0.4083817
57265,0,0.3714723
57266,0,0.3759252
57268,0,0.37562278
57272,0,0.37103325
57273,0,0.37756053
57274,0,0.37085268
57276,0,0.4239193
57277,0,0.37085268
57279,0,0.37085268
57280,0,0.37358654
57282,0,0.39001808
57283,0,0.37309566
57284,0,0.37897506
57285,0,0.37394947
57286,0,0.38215998
57287,0,0.37766916
57292,0,0.37687606
57293,0,0.3742396
57294,0,0.383086
57297,0,0.37471166
57298,0,0.37164223
57299,1,0.39524683
57301,0,0.41432855
57302,0,0.37085268
57303,0,0.3752099
57305,0,0.37435165
57306,0,0.37165415
57308,1,0.37820214
57309,0,0.3715089
57310,0,0.3713281
57312,1,0.4242786
57315,0,0.37806812
57317,0,0.3714723
57318,0,0.37085268
57328,0,0.42162195
57329,0,0.37085268
57333,0,0.37105003
57336,0,0.37089726
57337,0,0.37105003
57338,0,0.37435216
57339,0,0.37085268
57340,0,0.4120038
57341,0,0.37869257
57346,0,0.37085268
57347,0,0.37085268
57348,0,0.37730554
57349,0,0.3742396
57350,0,0.3834668
57352,0,0.37806812
57353,0,0.37085268
57355,0,0.37534177
57356,0,0.3753372
57357,0,0.37358654
57362,0,0.37407625
57364,0,0.37806812
57368,0,0.3925817
57373,1,0.40708974
57374,0,0.37085268
57376,0,0.37085268
57377,0,0.37085268
57383,0,0.37869257
57384,0,0.4236215
57387,0,0.37641576
57389,0,0.37897506
57392,0,0.37404528
57393,0,0.41432855
57395,0,0.37108666
57396,0,0.37309566
57397,0,0.41733134
57398,0,0.37466276
57399,0,0.37085268
57400,0,0.371203
57401,0,0.4009357
57403,0,0.4239193
57405,0,0.3767584
57406,0,0.37358654
57408,0,0.3953634
57410,0,0.3715089
57411,0,0.37105003
57416,0,0.38849849
57418,0,0.41432855
57420,0,0.37085268
57422,0,0.37358654
57423,0,0.3750531
57425,0,0.41432855
57427,0,0.37085268
57428,0,0.38311866
57429,0,0.3715089
57430,0,0.37358654
57431,0,0.37089726
57432,0,0.37640166
57433,0,0.37573475
57436,0,0.37322912
57439,0,0.37358654
57440,1,0.37508982
57443,0,0.37916297
57444,0,0.37085268
57445,0,0.37350592
57446,0,0.37108666
57447,0,0.42394975
57448,0,0.3758884
57452,0,0.37085268
57453,0,0.37435165
57455,0,0.37085268
57458,0,0.42222476
57460,0,0.37443772
57461,0,0.3811582
57463,0,0.3736366
57464,0,0.41432855
57465,0,0.37358654
57466,0,0.37309566
57467,0,0.4219202
57469,0,0.37400866
57472,0,0.4083817
57473,0,0.37085268
57475,0,0.3714723
57476,0,0.37389812
57477,0,0.37105003
57478,0,0.37108016
57479,0,0.37321323
57483,1,0.41418284
57484,0,0.3953634
57485,0,0.39617836
57486,0,0.37374514
57487,0,0.39714423
57488,0,0.37358654
57490,0,0.41264778
57491,0,0.3790811
57492,0,0.37085268
57493,0,0.37806812
57494,0,0.37358654
57496,0,0.37345317
57497,0,0.3785682
57500,0,0.37105003
57502,0,0.37383845
57503,0,0.42541185
57504,0,0.37361583
57506,0,0.3958532
57507,0,0.37358654
57508,0,0.37085268
57509,0,0.42594156
57513,1,0.3906779
57515,0,0.37687606
57517,0,0.37085268
57518,0,0.37806812
57520,0,0.37085268
57521,0,0.37085268
57522,0,0.37358654
57523,0,0.37358654
57524,0,0.37533998
57525,0,0.41001672
57527,0,0.4232258
57528,0,0.37105003
57534,0,0.4236215
57535,0,0.3715089
57537,0,0.37085268
57539,0,0.37103325
57543,0,0.37089726
57544,0,0.37085268
57546,0,0.37315392
57547,0,0.37358654
57550,0,0.37085268
57553,0,0.39426166
57554,0,0.37542439
57556,0,0.37309566
57557,0,0.37305894
57559,0,0.38304555
57560,0,0.37320453
57561,0,0.37508982
57562,0,0.3736181
57564,0,0.37128118
57565,0,0.37085268
57566,0,0.37085268
57567,0,0.37806812
57568,0,0.37085268
57570,0,0.3780438
57571,0,0.3788079
57572,0,0.37129146
57575,0,0.37085268
57576,0,0.37554014
57577,0,0.37305093
57580,0,0.37358654
57582,0,0.37085268
57585,0,0.37129146
57586,0,0.3750531
57588,0,0.38726488
57589,0,0.37394074
57590,0,0.37354264
57593,0,0.3767663
57596,0,0.41037163
57597,0,0.37687606
57600,0,0.37448427
57601,0,0.37536728
57602,0,0.4083817
57603,1,0.38375074
57605,0,0.3715089
57606,0,0.37394947
57611,0,0.37100542
57613,0,0.37358654
57614,0,0.37687606
57616,0,0.37354264
57617,0,0.37562466
57620,0,0.37165415
57623,0,0.37085268
57625,0,0.3789268
57626,0,0.37108666
57628,0,0.37444758
57630,0,0.37358654
57632,0,0.3739735
57634,0,0.37105003
57635,0,0.3810788
57637,0,0.37085268
57641,0,0.37350592
57647,0,0.37085268
57652,0,0.37433657
57653,1,0.42162195
57654,0,0.37085268
57658,0,0.37365195
57661,0,0.37464106
57664,0,0.37597004
57665,0,0.37309566
57666,0,0.37730554
57668,0,0.38372064
57669,0,0.3714723
57671,0,0.37533998
57673,0,0.37105003
57678,0,0.3754112
57680,0,0.3953634
57685,0,0.4239193
57687,0,0.37806812
57689,0,0.37910727
57690,0,0.3713281
57692,0,0.37394074
57697,0,0.3739482
57699,0,0.37358654
57700,0,0.374401
57705,0,0.37085268
57706,0,0.37085268
57707,0,0.37105003
57711,0,0.3714723
57712,1,0.37597004
57714,0,0.37085268
57716,1,0.43825433
57721,0,0.38001132
57724,0,0.377318
57726,0,0.37427622
57727,0,0.37362966
57731,0,0.37301424
57734,0,0.3949385
57735,0,0.41432855
57736,0,0.37085268
57738,0,0.37085268
57740,1,0.42283624
57741,0,0.37916297
57742,0,0.381192
57743,0,0.37085268
57746,0,0.37085268
57750,0,0.37435165
57751,0,0.3774997
57757,0,0.4207587
57761,0,0.37753236
57762,0,0.37869257
57763,0,0.37358654
57765,0,0.37869257
57769,0,0.37085268
57770,0,0.3799372
57773,0,0.37435165
57775,0,0.37105003
57776,0,0.37105003
57778,0,0.3874439
57779,0,0.37573704
57780,0,0.37085268
57784,0,0.37305093
57786,0,0.37812307
57787,1,0.37373802
57788,0,0.37816522
57791,0,0.37085268
57793,0,0.37554014
57794,1,0.37103325
57795,0,0.37108666
57797,0,0.37959692
57798,0,0.3797275
57805,0,0.37105003
57806,0,0.37529245
57808,0,0.37085268
57811,0,0.39508548
57812,0,0.3767584
57816,0,0.37108666
57820,0,0.4120038
57821,0,0.37396893
57829,0,0.37315392
57831,0,0.37341753
57832,0,0.37108666
57835,0,0.37321323
57839,0,0.3739735
57840,0,0.37394947
57841,0,0.37085268
57843,0,0.4132408
57844,0,0.37109503
57846,0,0.37309566
57847,1,0.40018573
57848,0,0.37115917
57854,0,0.37309566
57855,0,0.37085268
57857,0,0.37991512
57858,0,0.3741072
57859,0,0.37806812
57863,0,0.37447512
57866,0,0.3714723
57868,0,0.37987697
57869,0,0.37687606
57870,0,0.3755769
57871,0,0.37504506
57876,0,0.37309566
57878,0,0.37108666
57879,0,0.3789268
57882,0,0.3893252
57886,0,0.3782757
57887,0,0.37085268
57888,0,0.37472183
57889,0,0.37806812
57890,0,0.37105003
57893,0,0.37427622
57895,0,0.37122616
57897,0,0.37085268
57898,0,0.37649906
57899,0,0.37085268
57902,1,0.37959692
57904,0,0.38389775
57905,0,0.37165415
57907,0,0.37820214
57908,0,0.37836608
57914,0,0.3732509
57918,0,0.37529245
57919,0,0.3826521
57920,0,0.37869257
57923,1,0.41264778
57924,0,0.37611336
57925,1,0.37753236
57929,0,0.37970042
57931,0,0.41432855
57934,0,0.37414315
57935,0,0.37085268
57936,0,0.37301424
57937,0,0.3755769
57940,0,0.379118
57941,0,0.37085268
57943,0,0.37483898
57944,0,0.37439296
57946,0,0.37085268
57954,0,0.37085268
57957,0,0.37869257
57958,0,0.40928274
57959,0,0.3714723
57960,0,0.37105003
57962,0,0.3746876
57966,0,0.39544293
57968,0,0.37358654
57969,0,0.37085268
57970,0,0.37095812
57973,0,0.37358654
57974,0,0.37394947
57977,0,0.3833371
57980,0,0.37358654
57982,0,0.37309566
57983,0,0.38135156
57985,0,0.37687606
57987,0,0.37430084
57988,0,0.3713281
57989,0,0.37085268
57991,0,0.37085268
57994,0,0.37120396
57995,0,0.37085268
57996,0,0.37816522
57998,1,0.4060899
58000,0,0.37358654
58003,0,0.37435165
58004,0,0.39532915
58006,0,0.37085268
58013,0,0.3742396
58015,0,0.37085268
58017,0,0.3714723
58018,0,0.3735949
58019,0,0.3798798
58021,0,0.37085268
58022,1,0.37577906
58026,0,0.37085268
58028,0,0.3799726
58029,0,0.37431493
58030,0,0.37687606
58031,0,0.41517136
58034,0,0.37085268
58037,0,0.37806812
58039,0,0.37085268
58041,0,0.3737587
58042,0,0.39415118
58045,0,0.3742396
58047,0,0.3715089
58048,0,0.37108666
58049,0,0.37504506
58052,0,0.37085268
58057,0,0.37358654
58060,0,0.38335416
58061,1,0.4083817
58063,0,0.37085268
58064,0,0.37439296
58065,0,0.37085268
58066,0,0.42103037
58072,0,0.37435165
58073,0,0.37821794
58074,0,0.37085268
58079,0,0.37105003
58085,0,0.37687606
58088,0,0.37105003
58089,0,0.37578225
58090,0,0.37403536
58091,0,0.3736181
58094,0,0.37085268
58099,0,0.37085268
58100,0,0.37103325
58101,0,0.37085268
58102,0,0.37869257
58103,0,0.37085268
58106,0,0.3790811
58107,0,0.4083817
58108,0,0.3715089
58109,0,0.37358654
58112,0,0.37152177
58113,0,0.37108666
58115,0,0.37358654
58116,0,0.37085268
58118,0,0.37100542
58119,0,0.3774997
58120,0,0.3742396
58121,0,0.3758884
58122,0,0.3781834
58123,0,0.37133175
58125,0,0.41735846
58127,0,0.41653484
58128,0,0.37959692
58129,0,0.3751145
58133,0,0.37391806
58134,0,0.37806812
58137,0,0.37085268
58139,0,0.4204825
58148,0,0.37085268
58150,1,0.4038944
58151,0,0.4083817
58152,0,0.40119284
58154,0,0.37806812
58156,0,0.37358654
58157,0,0.37451407
58158,0,0.37100542
58159,0,0.37309566
58160,0,0.3949651
58161,0,0.3721749
58162,0,0.37085268
58163,0,0.3713281
58164,0,0.37305093
58165,0,0.37108666
58167,0,0.37377024
58169,0,0.37288246
58170,0,0.37872946
58174,0,0.37085268
58175,0,0.37753648
58176,0,0.37085268
58180,0,0.37322912
58183,0,0.3740581
58184,0,0.37085268
58186,0,0.37301424
58188,0,0.3762886
58191,0,0.37403536
58192,0,0.41432855
58195,0,0.3745415
58200,0,0.37085268
58201,0,0.37382656
58203,0,0.37085268
58204,0,0.37309566
58206,0,0.3809662
58208,0,0.37869257
58210,0,0.37085268
58216,0,0.39512882
58217,0,0.37353584
58218,0,0.37129146
58219,0,0.3742396
58220,0,0.3774241
58223,0,0.37394074
58230,0,0.37309566
58233,0,0.37354264
58236,0,0.37103325
58239,0,0.37490943
58243,0,0.37869257
58245,0,0.38058418
58246,0,0.37305093
58249,0,0.3742396
58250,0,0.37085268
58251,0,0.37358654
58253,0,0.39134583
58255,0,0.37085268
58257,0,0.37435165
58258,0,0.3715089
58260,0,0.37085268
58262,0,0.37808064
58263,0,0.3798798
58264,0,0.42001095
58265,0,0.37358654
58267,0,0.37085268
58269,0,0.3834668
58270,0,0.3726337
58272,0,0.37085268
58282,0,0.37358654
58284,0,0.37106386
58285,0,0.41264778
58286,0,0.37104204
58294,0,0.37869257
58295,0,0.37358654
58296,0,0.37394947
58298,0,0.37358654
58299,0,0.37085268
58301,0,0.41432855
58308,1,0.4232258
58309,0,0.37687606
58310,0,0.3714723
58312,0,0.40833277
58314,0,0.37309566
58317,0,0.37519813
58318,0,0.39544293
58320,0,0.37916297
58321,0,0.3753739
58322,0,0.37305093
58323,0,0.37687606
58328,0,0.37350592
58330,0,0.37085268
58331,0,0.37858948
58335,0,0.37240303
58337,1,0.41432855
58338,0,0.37129146
58342,0,0.37105003
58343,0,0.37394074
58345,0,0.37085268
58346,0,0.37085268
58347,0,0.37085268
58348,0,0.37129146
58350,0,0.38237026
58354,0,0.37108666
58357,0,0.42325336
58359,0,0.37305093
58365,0,0.42257586
58366,0,0.37085268
58368,0,0.37350592
58369,0,0.37100542
58372,0,0.37358654
58373,0,0.37916297
58374,1,0.41578275
58378,0,0.37085268
58380,0,0.37085268
58382,0,0.37085268
58384,0,0.40850332
58385,0,0.41594043
58387,0,0.37085268
58392,0,0.3750531
58394,0,0.37085268
58395,0,0.38375074
58398,0,0.37806812
58399,0,0.4239193
58400,0,0.37687606
58401,0,0.37979704
58403,0,0.41244635
58404,0,0.3956773
58405,0,0.38039693
58407,0,0.37085268
58409,0,0.37085268
58410,0,0.3736181
58412,0,0.37085268
58413,0,0.37309566
58414,0,0.3790905
58415,0,0.37085268
58416,0,0.37085268
58417,0,0.37085268
58418,0,0.40979174
58420,0,0.38107082
58422,0,0.37104204
58423,0,0.37085268
58424,0,0.37309566
58427,0,0.3771804
58428,0,0.37869257
58430,0,0.37806812
58431,0,0.37085268
58433,0,0.37354264
58434,0,0.37085268
58436,0,0.37365258
58438,0,0.4146231
58439,0,0.42162195
58440,0,0.37085268
58442,0,0.37085268
58443,1,0.3780458
58444,0,0.39266473
58447,0,0.3714723
58449,0,0.3740581
58450,0,0.37394422
58453,0,0.38129842
58456,0,0.37381274
58459,0,0.38375074
58460,0,0.37435165
58461,0,0.38243428
58462,0,0.37358654
58463,0,0.37085268
58464,0,0.374265
58468,0,0.37455568
58469,0,0.37358654
58471,0,0.37305093
58472,0,0.37912607
58474,0,0.37085268
58476,0,0.37174815
58477,0,0.3774997
58480,0,0.42252183
58481,0,0.37508982
58483,0,0.37504506
58484,0,0.37358654
58496,0,0.37358654
58499,0,0.39463174
58501,0,0.37916297
58502,0,0.37108666
58505,0,0.37358654
58507,0,0.37480226
58508,0,0.37336257
58511,0,0.41270563
58514,0,0.37394947
58519,0,0.3799726
58520,0,0.37085268
58521,0,0.37164745
58523,0,0.37085268
58524,0,0.37129146
58525,0,0.37108666
58530,0,0.37105003
58532,0,0.3830981
58533,0,0.37085268
58534,0,0.37104204
58535,0,0.37565765
58539,0,0.37680313
58540,0,0.37385926
58541,0,0.37967038
58542,0,0.376603
58543,0,0.37680313
58545,0,0.4226121
58546,0,0.37085268
58547,0,0.37085268
58549,0,0.37504506
58551,0,0.37305093
58554,0,0.39676458
58556,0,0.37085268
58561,0,0.3742396
58562,0,0.37390405
58569,0,0.37108666
58573,0,0.37085268
58574,0,0.37100542
58578,0,0.37089726
58579,0,0.4236215
58581,1,0.39621082
58582,0,0.37226966
58583,0,0.3868788
58588,0,0.37085268
58590,0,0.37085268
58591,0,0.37358654
58592,0,0.37547982
58595,0,0.37490943
58598,0,0.37305093
58599,1,0.41800246
58602,0,0.37085268
58604,0,0.37779644
58608,0,0.37085268
58612,0,0.37403536
58613,0,0.37085268
58614,0,0.37104204
58615,0,0.37384933
58616,0,0.37912607
58618,0,0.37680313
58619,0,0.37901855
58623,0,0.37085268
58626,0,0.37085268
58627,0,0.3715089
58630,0,0.37735236
58633,0,0.37358654
58634,0,0.37350592
58635,0,0.37305093
58636,0,0.3793066
58637,0,0.37085268
58638,0,0.37354264
58640,0,0.3712198
58641,0,0.37085268
58642,0,0.37085268
58643,0,0.37859043
58644,1,0.37869257
58650,0,0.37753236
58655,0,0.37858635
58657,0,0.37085268
58658,0,0.37358654
58659,0,0.37509418
58660,0,0.37372586
58661,0,0.37358654
58663,0,0.37309566
58664,0,0.37354264
58665,0,0.3758884
58667,0,0.37085268
58669,1,0.37433657
58670,0,0.37597004
58671,0,0.37806812
58673,0,0.37687606
58674,0,0.41170654
58675,0,0.37916297
58676,0,0.37085268
58678,0,0.3753739
58679,0,0.37122616
58680,0,0.37085268
58681,0,0.42395273
58682,0,0.37358654
58683,0,0.37358654
58686,0,0.37128118
58691,0,0.37305894
58692,0,0.37085268
58696,0,0.37394947
58701,0,0.37108666
58704,0,0.37085268
58705,0,0.37305093
58706,0,0.3714723
58708,0,0.37869257
58709,1,0.3953634
58710,0,0.37753236
58711,0,0.37108666
58712,0,0.37869257
58714,0,0.37105003
58718,0,0.37872946
58720,0,0.37365922
58721,0,0.37085268
58725,0,0.37358654
58726,0,0.37105003
58729,0,0.37085268
58730,0,0.38340026
58731,0,0.41703427
58732,0,0.37085268
58733,0,0.37164745
58735,0,0.37869257
58736,0,0.4236215
58738,0,0.37753236
58741,0,0.37161937
58743,0,0.3740581
58744,0,0.37573704
58745,1,0.42541185
58746,0,0.37085268
58752,0,0.37085268
58756,0,0.37100542
58758,0,0.39463475
58762,0,0.3714723
58763,0,0.37687606
58766,0,0.40500957
58768,0,0.37893814
58769,0,0.41375905
58770,0,0.38208702
58772,0,0.37358654
58773,0,0.37085268
58775,0,0.37358654
58779,1,0.39034173
58780,0,0.38330007
58781,0,0.37085268
58782,0,0.37358654
58790,0,0.3797501
58795,0,0.3742396
58797,0,0.37104204
58798,0,0.3736181
58801,0,0.37085268
58803,0,0.37085268
58805,0,0.37394074
58807,0,0.37358654
58808,0,0.37085268
58810,0,0.37358654
58814,0,0.37358654
58815,0,0.37085268
58816,0,0.3714723
58817,0,0.37301424
58819,0,0.39001808
58820,0,0.37100542
58821,0,0.37869257
58822,0,0.37812033
58823,0,0.37085268
58824,0,0.37085268
58825,1,0.40158573
58830,0,0.37573704
58831,0,0.38078818
58832,0,0.37991512
58836,0,0.3803671
58838,0,0.3774997
58840,0,0.37345317
58841,0,0.4189086
58842,0,0.37358654
58843,0,0.37394074
